snapshot-date	sku	fnsku	asin	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest_price_new	lowest_price_used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	estimated-cost-savings-of-recommended-actions	sell-through	item-volume	volume-units	storage-type
2020-09-21	NE-0182	X002JH15TD	B089LTGS91	YaeCCC 17Pcs Steel Drill Bit Set, Steel Woodworking Hole Saw Set Wood Drill Bits Auger Opener for Woodworking 15mm-40mm	New	29	0	29	0	0	0	0	USD	0	0.0	0	0.0	0	8	8	8	Low traffic	24.99	24.99	24.99	0.0	Lower price	29	24.99	0	0	0.0	0.34782608695652173	1.886856	cubic feet	Standard
2020-09-21	BJ-0120	X002KHSU3B	B08BZFKCSV	YaeCCC Electrical Maintenance Tool Pouch Bag Technician's Tool Holder Work Organizer with Belt, 7-POCKET	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	14.99	14.99	14.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	5.927800	cubic feet	Standard
2020-09-21	DS-0463	X002J1E3BV	B088STRSZH	YaeCCC 50 Pcs PCB Board Kit Soldering 5 Sizes Universal Printed Circuit Board for DIY Soldering and Electronic Project	New	25	0	25	0	0	0	0	USD	0	0.0	0	0.0	2	23	23	23	Low traffic	12.99	12.99	12.99	0.0	Lower price	0	0.0	0	0	0.0	1.2602739726027397	0.911850	cubic feet	Standard
2020-09-21	JK-0525	X002B3BLT9	B07XJMCXV8	4 Channel Live Studio Stereo Audio bluetooth Mixer Sound Mixing DJ USB Console	New	93	0	93	0	0	0	0	USD	0	0.0	0	0.0	8	35	37	37		51.99	51.99	51.99	0.0	Improve recommendations	47	51.99	0	0	0.0	0.8654970760233918	16.750509	cubic feet	Standard
2020-09-21	YI-0569	X002EW6LNN	B082QY23RN	YaeCCC Voltage Transformer AC Variable Voltage Converter 20A Beige (Max 2000VA)	New	44	0	44	0	0	0	0	USD	0	0.0	0	0.0	4	17	17	17	Low traffic	82.99	82.99	82.99	0.0	Lower price	45	82.99	0	0	0.0	0.6355140186915887	21.887052	cubic feet	Oversize
2020-09-21	SN-0010-08	X0025NZPOH	B07RLXDHY7	8 Set Golden-Plated Speaker Feet Spikes, Speaker Spikes Stands Sub Woofer CD Audio Amplifier Turntable Isolation Stand Feet Cone Base Pads Shockproof Mats with Double-Sided Adhesive	New	120	0	120	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	2	Low traffic	22.88	22.88	22.88	0.0	Lower price	0	0.0	0	0	0.0	0.06504065040650407	2.812200	cubic feet	Standard
2020-09-21	AB-0968	X002J3YMJH	B088ZBBXZP	YaeCCC 7 Pcs Heavy Duty Smoothing Pneumatic Air Rivet Hammer Tools Steel Air Hammer Chisel Pneumatic Hammer for Hollow Solid Half-hollow Rivet	New	41	0	41	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.628889	cubic feet	Standard
2020-09-21	JK-0153	X001OGZSN9	B0793Q4R3D	10 Inch Under Seat Woofer Black Slim Under Seat Car Active Sub Woofer Bass Aluminium Alloy Speaker 12V 600W	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	9	49	55	55		84.99	84.99	84.99	0.0	Improve recommendations	4	84.99	0	0	0.0	2.528735632183908	18.734040	cubic feet	Standard
2020-09-21	JK-0290	X001YE5X0J	B07KJH13FK	4 Channel Car Power Amplifier Class AB AMP Bridge Connection Bass for Sub Woofer	New	22	0	22	0	0	0	0	USD	0	0.0	0	0.0	2	19	27	31	Low traffic	62.99	62.99	62.99	0.0	Lower price	22	62.99	0	0	0.0	1.7464788732394365	7.009640	cubic feet	Standard
2020-09-21	AB-0972	X002JHAUFN	B089LWQ6RM	YaeCCC 24 Pcs Leather Sewing Tools Leather Stitching Pouch Kit with 4mm Prong Punch Stitching Chisel, Waxed Thread and Large-Eye Stitching Needles for Beginner Leather Sewing Working Crafting Project	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	14.88	14.88	14.88	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.101800	cubic feet	Standard
2020-09-21	LS-0064-05	X002J1GQC5	B088T5L8MQ	YaeCCC 5pcs Beekeeping Queen Bee Cage Catcher Clips Stainless Steel Beekeeper Catching Tool	New	18	0	18	0	0	0	0	USD	0	0.0	0	0.0	3	24	32	32	Low traffic	9.99	9.99	9.99	0.0	Lower price	19	9.99	0	0	0.0	2.1333333333333333	0.635670	cubic feet	Standard
2020-09-21	AB-0959	X002J1E3BL	B088TBM8YL	YaeCCC 50Pcs Shape Hole Hollow Punch Cutter Set DIY Tools for Phone Holster Handmade Leather Craft	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	0.141240	cubic feet	Standard
2020-09-21	LS-0083	X002KHV619	B08BZD57CV	YaeCCC 90mm 6 Teeth Power Wood Carving Disc Wheel, Milling Cutter Disc for 16mm(5/8 inch) Aperture Angle Grinder with Gloves	New	55	0	55	0	0	0	0	USD	0	0.0	0	0.0	1	4	4	4	Low traffic	19.99	19.99	19.99	0.0	Lower price	56	19.99	0	0	0.0	0.10344827586206898	3.922710	cubic feet	Standard
2020-09-21	BJ-0004	X00262SJ1D	B07RTM2J23	YaeCCC Fake Outdoor CCTV Security Camera w/Solar Panel Powered Strobe Light	New	14	0	0	14	0	0	0	USD	0	0.0	0	0.0	8	14	20	30	Low traffic	19.99	19.99	19.99	0.0	Advertise listing	3	15.353783690785498	364	0	224.9430729762467	0.9375	1.937670	cubic feet	Standard
2020-09-21	LS-0091-04	X002KKO5X7	B08C52FNCT	YaeCCC 4 Pack Honey Bee Feeder and Lid for Feeding Bees Water or Sugar Syrup	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	3.238560	cubic feet	Standard
2020-09-21	TEK-JK-0023	X001LHMH99	B076CFK66C	2pcs 4" 60W Led Fog Lights Led Fog Lamps Bulb Headlight Driving Lamp Compatible with Jeep Wrangler Dodge Front Bumper Lights	New	82	0	82	0	0	0	0	USD	0	0.0	0	0.0	3	14	19	19		30.99	30.99	30.99	0.0	Improve recommendations	81	30.99	0	0	0.0	0.42696629213483145	9.756278	cubic feet	Standard
2020-09-21	AB-0551	X001U63K6F	B07FMVYF7X	110v High Frequency Signal Generator RF Radio Frequency 100KHz ~ 150MHz US	New	26	0	26	0	0	0	0	USD	0	0.0	0	0.0	0	5	5	5	Low traffic	89.99	89.99	89.99	0.0	Lower price	0	0.0	0	0	0.0	0.35714285714285715	16.800368	cubic feet	Oversize
2020-09-21	AB-0547	X001U2LDB3	B07FKRNWN2	Vacuum Forming Machine Power Former Heat Molding Tool w/Steel Balls Lab Equipment	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	51	57	94				-1.0	-1.0	Edit listing	0	0.0	0	0	0.0	3.957894736842105	0.767802	cubic feet	Oversize
2020-09-21	AB-0993	X002KKIPOH	B08C4S1DPS	YaeCCC 65 Pcs Wood Burning Tips, Stencil Soldering Iron Pyrography Working Carving Engraving Craft Tools for Woodworking, Leather	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.630050	cubic feet	Standard
2020-09-21	SN-0032	X0029FEONT	B07VX5WWX6	YaeCCC Aluminum Enclosure Metal Shell Electronic Project DIY Box Case for PCB Instrument Amplifier - 255 x 205 x 60mm / 10"x 8"x 2.36"(LxWxH)	New	85	0	85	0	0	0	0	USD	0	0.0	0	0.0	9	31	52	79	Low traffic	25.99	25.99	25.99	0.0	Lower price	89	25.99	0	0	0.0	1.3112033195020747	11.217875	cubic feet	Standard
2020-09-21	DS-0026	X001QZTZGT	B07C3QBC6J	YaeCCC Dual Slots USB 2.0 to SATA IDE HDD Docking Station with Card Reader for 2.5 3.5 Inch IDE SATA Hard Drive (No Support The WD IED Hard Drive)	New	216	0	216	0	0	0	0	USD	0	0.0	0	0.0	8	31	43	65	Low traffic	21.99	21.99	21.99	0.0	Lower price	119	21.99	0	0	0.0	0.6326034063260341	18.555480	cubic feet	Standard
2020-09-21	NE-0186	X002JV3CCR	B08B5XJHGM	YaeCCC Handheld Bidet Sprayer for Toilet Seat with Anti-leaking Hose, Toilet or Wall Mounted, Multi-function for Baby Cloth Diaper Sprayer, Pets Shower - 304 Stainless Steel	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	30	24.99	0	0	0.0	0.0	2.983260	cubic feet	Standard
2020-09-21	AI-0026	X001VICZTF	B07GSQD641	12 Volt Power Supply Waterproof IP67 LED Power Supply 200W - AC 100-277V to 12V DC Output with 3-Prong Plug 3.9 Feet Cable	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	1	2	4	Low traffic	49.99	49.99	49.99	0.0	Lower price	1	49.99	0	0	0.0	1.7777777777777777	0.051223	cubic feet	Standard
2020-09-21	JK-0302	X00209QHS9	B07MDWQKGC	YaeCCC C-328 12V 4 Channel Powerful Car Audio Amplifier Bass AMP Aluminum Alloy	New	39	0	39	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	29	Low traffic	59.99	59.99	59.99	0.0	Lower price	0	0.0	0	0	0.0	1.5675675675675675	12.464400	cubic feet	Standard
2020-09-21	AB-0997	X002KKO5XH	B08C4S6Z4L	YaeCCC 20Pcs Antique Iron Label Frame Holder Cup Pull Handle, Drawer Box Case Cabinet Cupboard Carpenter Pull Handle, Repair Decoration Hardware	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	10.99	10.99	10.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	12.713280	cubic feet	Standard
2020-09-21	SN-0024-BK	X0027K7P3R	B07SXHBHS7	YaeCCC Cable Management Organizer Box Power Strips Hider Power Cords Hider for Desk, TV, Computer, USB Hub,Cords (Set of Three) Black	New	410	0	410	0	0	0	0	USD	0	0.0	0	0.0	26	119	220	334	Low traffic	20.99	20.99	20.99	0.0	Lower price	208	20.99	0	0	0.0	1.4258271077908218	134.008090	cubic feet	Standard
2020-09-21	DS-0447	X002I0NURB	B086JLQLQD	YaeCCC 10 Pack Stainless Steel Plant Grow Light Rope Hanger, Hanging Basket Plant Hanger Holders for Indoor Outdoor Plants, LED Grow Light Aquarium Tank Lamp 0.98ft, Max. Load 20KG	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	0	1	18	Low traffic	16.99	16.99	16.99	0.0	Lower price	0	0.0	0	0	0.0	0.5901639344262295	3.787600	cubic feet	Standard
2020-09-21	CR-0029	X002JID2BV	B089N834QS	YaeCCC 97Pcs Wood Burning Kit with Soldering Iron, Creative Tool Set Adjustable Temperature Soldering Pyrography Pen for Embossing Carving Soldering Tips	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	3.222120	cubic feet	Standard
2020-09-21	NY-8144	X001RRGFA5	B073FLH5R9	YaeCCC Magnetic Stirrer Hotplate with Heating Plate 85-2 Digital Magnetic Mixer AC 110V	New	187	0	187	0	0	0	0	USD	0	0.0	0	0.0	19	45	50	50		54.99	54.99	54.99	0.0	Improve recommendations	195	54.99	0	0	0.0	0.3683241252302026	80.140159	cubic feet	Standard
2020-09-21	AB-0978-24	X002JHATY5	B089M2VHFB	YaeCCC 24 Pack 3/16" Inch M4 Stainless Steel Wire Rope Cable Clip Clamp	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	1	6	7	7	Low traffic	14.99	14.99	14.99	0.0	Lower price	44	14.99	0	0	0.0	0.22826086956521738	0.336440	cubic feet	Standard
2020-09-21	JL-0236	X001JVG17V	B0753HB4BT	YaeCCC S60 Handhold Camera Stabilizer 24"/60cm with Quick Release Plate 1/4'' and 3/8'' Screw Compatible for Nikon, Canon, Sony, Panasonic-Up to 6.61/3kg	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	18	49	78	Low traffic	38.99	38.99	38.99	28.17	Lower price	0	0.0	0	0	0.0	1.2430278884462151	36.392700	cubic feet	Standard
2020-09-21	CR-0016	X002IRNFLP	B088B8XD3N	YaeCCC 2 Pcs 13" Compound Joint Long Reach Long Nose Grip Jaw Alloy Steel Pliers Double Joint	New	22	0	0	22	0	0	0	USD	0	0.0	0	0.0	1	3	9	16	Low traffic	22.99	22.99	22.99	0.0	Lower price	23	22.99	0	0	0.0	0.5423728813559322	0.279686	cubic feet	Standard
2020-09-21	AB-0954	X002J1GIV9	B088TGTXC8	YaeCCC 30Pcs Antique Bronze Iron Drawer Knobs Pulls Handles - Kitchen Cabinets Furniture Wardrobe Medicine Pull Handle	New	24	0	24	0	0	0	0	USD	0	0.0	0	0.0	3	32	35	35	Low traffic	9.99	9.99	9.99	0.0	Lower price	27	9.99	0	0	0.0	1.7073170731707317	1.022952	cubic feet	Standard
2020-09-21	JK-0309	X0020QTJ7D	B07MV42KTG	Car Audio Power Stereo Amplifier Amp 4 Channel Super Bass Sub woofer Music 12V	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	3	18	18	19	Low traffic	60.99	60.99	60.99	0.0	Lower price	12	60.99	0	0	0.0	1.0	12.718000	cubic feet	Standard
2020-09-21	AB-0450	X001S1AK0L	B07D1KDB9W	Magnetic Stirrer Magnetic Mixer with Stirrer Bar 3000 Revolutions Per Minute Max Stirring Capacity: 3000ml	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	30.99	30.99	30.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	6.788300	cubic feet	Standard
2020-09-21	TEK-JK-0089	X002C9H5IX	B07YY7FTGN	Portable Projector Support 1080P Ultra-Portable Size & 120-Inch Display Mini Video Projector Supports for WiFi/ USB/TF Card WiFi Wireless Connectivity	New	1	0	0	0	1	0	0	USD	0	0.0	0	0.0	0	0	1	2	Low traffic	199.99	199.99	199.99	0.0	Improve recommendations	0	0.0	0	0	0.0	0.38095238095238093	0.073228	cubic feet	Standard
2020-09-21	NK-0148-600	X002JV0YVJ	B08B5WG99K	YaeCCC 600 Pcs Plant Labels, PVC Plant Tags for Garden Adjustable Waterproof Plant Tags 6 Colors	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.146950	cubic feet	Standard
2020-09-21	JJ-0309	X001UL8PW9	B07G2817N8	YaeCCC 60w Chip Chrome Motorcycle Headlights Assembly IP67 LED Motorcycle Headlamp Compatible with Victory Motorcycle Cross Country Series	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	2	7	15	15	Low traffic	64.99	64.99	64.99	0.0	Lower price	16	64.99	0	0	0.0	1.6216216216216217	4.001490	cubic feet	Standard
2020-09-21	AB-0548	X001U2K3A5	B07FKH7RTZ	Dental 3 Well Wax Pot Melting Dipping Pot Heater Melt Machine for Dentist	New	62	0	60	2	0	0	0	USD	0	0.0	0	0.0	0	21	58	95	Low traffic	26.99	26.99	26.99	0.0	Lower price	0	0.0	0	0	0.0	1.5637860082304527	4.137074	cubic feet	Standard
2020-09-21	JK-0616	X002FI4UST	B083K3BQCH	YaeCCC 1000W Car Audio High Power Amplifier Amp Board Powerful Bass Sub woofer Board 12V	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	99	Low traffic	26.99	26.99	26.99	0.0	Lower price	0	0.0	0	0	0.0	2.459627329192547	5.403420	cubic feet	Standard
2020-09-21	BJ-0018	X0029GCMZZ	B07VZMD6PS	YaeCCC Voltage Converter Regulator DC 24V to DC 12V 40A 480W Step-Down Transformer Waterproof	New	23	0	23	0	0	0	0	USD	0	0.0	0	0.0	1	2	5	5	Low traffic	29.99	29.99	29.99	0.0	Advertise listing	2	23.992	63	0	107.78925102850486	0.4	0.472903	cubic feet	Standard
2020-09-21	LS-0073	X002JGK96T	B089M4K9YB	YaeCCC Laptop Stand, Aluminum Laptop Mount Computer Stand, Detachable Laptop Riser Notebook Holder Stand Compatible with Mac MacBook Pro Air, Lenovo, HP, Dell, More 10-15.6 Inch PC Notebook, Silver	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	11.582300	cubic feet	Standard
2020-09-21	AB-0602	X001WKHZW9	B07HNNLJN1	YaeCCC 3pcs Solid State Controller Heat Sink Aluminum Heat Sink Temperature Controller Heat Sink Solid State Controller Radiator Module Black for SSR-10A,25A,40A	New	207	0	207	0	0	0	0	USD	0	0.0	0	0.0	11	30	67	121	Low traffic	8.99	8.99	8.99	0.0	Lower price	141	8.99	0	0	0.0	0.9817444219066938	7.426125	cubic feet	Standard
2020-09-21	BJ-0106-05	X002JID2C5	B089MYJKRR	YaeCCC 5 Pack Video Surveillance Signs, No Trespassing Aluminum Signs for Outdoor Security Camera Warning	New	60	0	60	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	16.99	16.99	16.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.084860	cubic feet	Standard
2020-09-21	NE-0199	X002JUFZYV	B08B5WZT9K	YaeCCC 8 pcs Decal Adhesive Remover, 4 Inch Stripe Rubber Eraser Wheel Sticker Remover Kit with Sponge Polishing Pads and Wool Buffing Pad, Plastic Razor Blades	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	16.99	16.99	16.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	3.955240	cubic feet	Standard
2020-09-21	RA-0063	X001TRPSG5	B07F747BQF	Computer Radiator Water Cooling Cooler for CPU Heat Sink 240mm/360mm (80mm)	New	67	0	67	0	0	0	0	USD	0	0.0	0	0.0	3	29	32	32	Low traffic	11.99	11.99	11.99	0.0	Lower price	0	0.0	0	0	0.0	0.7757575757575758	1.872449	cubic feet	Standard
2020-09-21	JK-0450	X0027K7D4D	B07T136SDV	YaeCCC ST-3000 Voltage Transformer Converter Regulator with Voltage Meter - Step Up/Down - 110V/220V - Circuit Breaker Protection	New	109	0	109	0	0	0	0	USD	0	0.0	0	0.0	3	15	20	41	Low traffic	80.99	80.99	80.99	0.0	Lower price	81	80.99	0	0	0.0	0.7161572052401747	51.084703	cubic feet	Standard
2020-09-21	AB-0957-04	X002J1G0W1	B088T3VY15	YaeCCC 4 Pcs Rubber Vibration Isolator Mount Shock Absorber Vibration Silent Block for Car Boat Anti-Vibration M10 40x30mm	New	41	0	41	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	12.99	12.99	12.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	0.723937	cubic feet	Standard
2020-09-21	NE-0207	X002JV3CCH	B08B5WRY9Z	YaeCCC 1/2" Drive Manual Reversible Impact Driver Set Extractor -12 Pcs Impact Screwdriver for Disengage Rusted Fasteners or Frozen Bolts	New	20	0	20	0	0	0	0	USD	0	0.0	0	0.0	7	20	20	20	Low traffic	18.99	18.99	18.99	0.0	Lower price	23	18.99	0	0	0.0	1.0	0.771140	cubic feet	Standard
2020-09-21	NE-0119	X002AKJ8DT	B07WTZLW3S	YaeCCC 2PCS LED License Plate Light License Plate Tag Lamp Assembly Replacement for Ford F150 F250 F350 F450 F550	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	83	107	111		14.99	14.99	14.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.4368932038834952	0.010885	cubic feet	Standard
2020-09-21	JK-0253	X001W007TH	B07H8WNVS6	8" 600W Active Under Seat Car Sub Woofer Stereo Power Amplifier Enclosure Speaker	New	144	0	144	0	0	0	0	USD	0	0.0	0	0.0	0	37	55	65		76.99	76.99	76.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.2621359223300972	108.360000	cubic feet	Standard
2020-09-21	10XNY-8078	X001IJBTCB	B074FWKLG3	10Pairs HD-CVI/TVI Video Balun,720P/1080P Passive Transmitter/Transceivers with DC Built-in Transient Suppression Protection Compatible for CCTV Security Camera Systems(No Power Required)	New	28	0	28	0	0	0	0	USD	0	0.0	0	0.0	8	30	32	32	Low traffic	44.99	44.99	44.99	0.0	Lower price	31	44.99	0	0	0.0	1.4883720930232558	4.716656	cubic feet	Standard
2020-09-21	LS-0037	X002EOHTC3	B082FXYY11	YaeCCC 100Pcs Inner LP Record Sleeves 0.028mm Thick 12 Inch Protective Vinyl Cover Sleeves	New	75	0	75	0	0	0	0	USD	0	0.0	0	0.0	2	24	25	25	Low traffic	12.99	12.99	12.99	0.0	Lower price	76	12.99	0	0	0.0	0.5747126436781609	5.979525	cubic feet	Standard
2020-09-21	YI-0523-02	X00269VMFL	B07RV2QK55	Pair of Fog Lamp LED Daytime Running Lamp Fog Light Compatible with 2007-2015 Mercedes Benz C Class W204 C250 C300 C350 E Class W212 E350	New	61	0	61	0	0	0	0	USD	0	0.0	0	0.0	9	38	43	67		39.99	39.99	39.99	0.0	Improve recommendations	19	39.99	0	0	0.0	1.8108108108108107	8.967000	cubic feet	Standard
2020-09-21	PA-0049	X001OMKCZR	B0797PXR6W	YaeCCC LCD Screen Separator Machine Touch Screen Removal Cell Phone LCD Glass Plate Build-in Pump Vacuum Repair LCD Screen for Smart Mobile Phone 7 Inch and Below	New	121	0	121	0	0	0	0	USD	0	0.0	0	0.0	1	1	1	42	Low traffic	48.99	48.99	48.99	0.0	Lower price	0	0.0	0	0	0.0	1.024390243902439	62.539939	cubic feet	Standard
2020-09-21	SN-0034	X002AKJDTX	B07WP2RN3R	YaeCCC Label Saver Album LP Vinyl Clean Record Cleaning Protector Waterproof Clamp Care	New	3	0	1	2	0	0	0	USD	0	0.0	0	0.0	1	4	7	19	Low traffic	24.99	24.99	24.99	0.0	Advertise listing	2	19.992	364	0	5.764453098829822	1.8095238095238095	0.328800	cubic feet	Standard
2020-09-21	JK-0526	X002B0ILWH	B07XNSP6B9	7 Channel bluetooth Live Studio Stereo Audio Mixer Sound Mixing DJ USB Console	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	4	16	Low traffic	79.99	79.99	79.99	0.0	Lower price	0	0.0	0	0	0.0	1.2075471698113207	8.451630	cubic feet	Standard
2020-09-21	TEK-AB-0308	X001M350NH	B076Y2XHRS	YaeCCC Auto Voltage Transformer AC Variable Voltage Converter Transformer 110VAC Input, 0-130VAC (500W)	New	373	0	373	0	0	0	0	USD	0	0.0	0	0.0	52	125	228	228		50.99	50.99	50.99	0.0	Improve recommendations	403	50.99	0	0	0.0	1.0446735395189004	102.873027	cubic feet	Standard
2020-09-21	JK-0489	X0029CL7QJ	B07VW8YX8P	YaeCCC 4pc Smoked Light Amber LED Kit, Turn Signal Light w/DRL+ Side Marker Light for 2007-2018 Jeep Wrangler JK JKU	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	4	27	51	91				-1.0	-1.0	Edit listing	0	0.0	0	0	0.0	2.0	0.097104	cubic feet	Standard
2020-09-21	AB-0523	X001TEZN2R	B07DW35HBG	100/200/500 x 0.001g 1mg Lab Analytical Balance Digital High Precision Electronic Scale Jewelry Scale (500x0.001g)	New	108	0	108	0	0	0	0	USD	0	0.0	0	0.0	12	62	106	151		85.99	85.99	85.99	0.0	Improve recommendations	48	85.99	0	0	0.0	1.3885057471264368	38.026692	cubic feet	Standard
2020-09-21	AB-0419	X001Q8Z58N	B07BK22K6H	TBK-568 Heating iPad Station LCD Mobile Touch Screen Open Remover Separator Kit	New	107	0	107	0	0	0	0	USD	0	0.0	0	0.0	23	71	94	100	Low traffic	56.99	56.99	56.99	0.0	Lower price	114	56.99	0	0	0.0	1.3559322033898304	42.933108	cubic feet	Standard
2020-09-21	AB-0977	X002JIHNPH	B089NNL1PF	YaeCCC 20 Pcs Steel Spring Clamp Set, 15 pcs 3/4" Clamps, 5 pcs 1" Clamps for Wood Working, DIY, Photo Studio Backdrops Background	New	61	0	61	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	11.99	11.99	11.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.879322	cubic feet	Standard
2020-09-21	TEK-AB-0285	X001JZVO2J	B07568KXXR	YaeCCC - 43217-24397 10-50mm Manual Electric Capping Screw Bottle Capping Handhold Bottle Capping Machine 110V	New	90	0	90	0	0	0	0	USD	0	0.0	0	0.0	0	0	4	50	Low traffic	59.99	59.99	59.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.3793103448275863	26.323200	cubic feet	Standard
2020-09-21	BJ-0017	X0029CKWX3	B07VTN8VX3	YaeCCC Metal Black Case Cooling Protection Shell Heat Dissipation for Raspberry Pi 3 B/B+, Pi 2 B/B+	New	7	0	0	7	0	0	0	USD	0	0.0	0	0.0	1	3	14	18	Low traffic	14.99	14.99	14.99	0.0	Lower price	0	0.0	0	0	0.0	1.1428571428571428	0.057561	cubic feet	Standard
2020-09-21	TEK-NY-8067	X001GQT6FN	B073LSTSW3	YaeCCC Climbing Harness for Fire Rescue High Altitude School Assignment Caving Rock Climbing Rappelling Equipment Body Guard Protect (Full Body)	New	136	0	136	0	0	0	0	USD	0	0.0	0	0.0	1	54	63	64		64.99	64.99	64.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.3403141361256545	50.891200	cubic feet	Standard
2020-09-21	JK-0154	X001OMHEVR	B0793QD2XV	6'' Active Car Under Seat Sub Woofer Bass Speaker Powered Amplifier 350W	New	63	0	63	0	0	0	0	USD	0	0.0	0	0.0	12	52	57	85	Low traffic	36.99	36.99	36.99	0.0	Lower price	14	36.99	0	0	0.0	2.2972972972972974	37.441971	cubic feet	Standard
2020-09-21	JK-0637-250	X002I0NUI5	B086JM31PR	YaeCCC 250Pcs M2/M3/M4 Female Thread Brass Insert Knurled Threaded Insert Embedment Nuts Assortment Kit	New	18	0	0	18	0	0	0	USD	0	0.0	0	0.0	0	3	12	21	Low traffic	12.99	12.99	12.99	0.0	Lower price	18	12.99	0	0	0.0	0.7777777777777778	0.315000	cubic feet	Standard
2020-09-21	Jk-0211	X002C9G5D9	B07YY5H5K5	1.4 Switch 5x1 Premium Quality 4K x 2K Switcher with IR Wireless Remote, V1.4 Supports 3D, 1080p,HDCP2.0	New	3	0	0	0	0	3	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	10.99	10.99	10.99	0.0	Advertise listing	0	8.792	63	0	25.901950250790154	0.0	0.114261	cubic feet	Standard
2020-09-21	AB-0836-03	X002AM5RU5	B07WP22ZXN	3 Pcs Aluminum Alloy Heat Sink 20A-100A for Solid State Relay SSR Radiator Temperature Control Module 125mm x 50mm x 70mm	New	89	0	80	9	0	0	0	USD	0	0.0	0	0.0	0	10	29	41	Low traffic	11.99	11.99	11.99	0.0	Lower price	89	12.99	0	0	0.0	0.5942028985507246	7.555655	cubic feet	Standard
